nextUpDown,pUpDown,ratiotxin,ratiotxout,ratiotxinout,ratiotxBTC,ratioopen,ratiohigh,ratiolow,ratioclose
1,1,0.047256775,-0.007771212,0.957725975,3.198901313,0.000698644,-0.001246644,0.002908386,0.002094468
0,1,-0.017326126,0.067083022,1.12495553,-0.401621115,0.002094468,0.006985118,0.005630739,0.005285285
1,0,-0.011026359,-0.053591368,0.920916299,-0.343816854,0.005285285,-0.002526757,-0.030062721,-0.024877524
1,1,-0.13854831,-0.032463313,1.035766688,-0.581981865,-0.024877524,-0.021794719,-0.000693722,0.001176355
1,1,0.003746943,0.061972152,1.093118092,-0.190273609,0.001176355,0.007573352,0.011776665,0.005458729
1,1,0.117113779,-0.006586283,0.932653759,0.151190513,0.005458729,-0.002060956,-0.00284251,0.001631163
1,1,0.03116489,0.072000655,1.096025756,0.094757404,0.001631163,0.013533213,0.009141621,0.01339264
0,1,-0.08966512,-0.12307142,0.858437586,-0.075254135,0.01339264,0.003356107,0.01220017,0.001103303
1,0,0.017590253,-0.026171148,0.948141724,0.106361728,0.001103303,-0.002652013,-0.005220613,-0.007307315
1,1,-0.093558976,-0.051313227,0.975300582,-0.075844205,-0.007307315,-0.002419509,-0.001571985,0.003258194
1,1,-0.076954773,-0.001905256,1.042036052,-0.287760276,0.003258194,0.002137214,0.004844492,0.002501864
0,1,0.00765173,0.011826976,1.013992422,0.154089735,0.002501864,0.023195629,0.002892682,0.020756845
0,0,0.223465988,0.119654601,1.066150625,0.201121498,0.020756845,-0.003793911,0.013003557,-0.006159199
0,0,0.006777846,0.040628726,1.060649661,0.014339371,-0.006159199,-0.002162772,-0.032198363,-0.017054594
1,0,0.018332498,-0.067726936,0.883958889,-0.039784807,-0.017054594,-0.020850021,0.003211729,-0.006882445
1,1,0.027100702,-0.008094042,0.969143905,0.077149471,-0.006882445,0.003200115,0.008553484,0.005985122
1,1,0.026375947,0.126362231,1.194895083,-0.003392914,0.005985122,0.00016789,0.003392377,0.004456113
0,1,-0.134101226,-0.119322365,0.889378773,-0.193777747,0.004456113,0.009304333,0.00659277,0.006426704
1,0,-0.027650774,0.045090284,1.086786347,-0.112088359,0.006426704,-0.002518473,0.000911665,-0.00073864
1,1,0.170936339,0.100856286,1.064915468,0.365312944,-0.00073864,-0.000119096,0.000503356,9.54E-05
0,1,0.034686425,-0.042238207,0.914383035,0.058924558,9.54E-05,0.008242413,0.00349776,0.007701111
0,0,0.014404929,0.064190906,1.095959596,0.06184831,0.007701111,-0.000614309,0.005395469,-0.002247723
0,0,-0.003771262,-0.049793676,0.923024507,0.142829593,-0.002247723,-0.002293253,-0.005651462,-0.001185677
1,0,-0.019554799,-0.000768038,1.011207825,-0.004286537,-0.001185677,0.003672899,-0.006376119,-0.007383666
1,1,-0.082869962,-0.055123685,0.962025463,-0.17560219,-0.007383666,-0.012088016,-0.007017881,0.000789304
1,1,-0.048294399,0.029396277,1.075173672,-0.108469165,0.000789304,0.008197113,0.011206312,0.006428947
1,1,0.230463109,0.10233515,1.035508439,0.282377875,0.006428947,0.002654846,0.00380574,0.004464392
0,1,0.044192314,0.062478169,1.073810948,0.359492722,0.004464392,0.011347786,0.007892603,0.007092366
1,0,-0.069523659,-0.091021806,0.896022079,-0.079176505,0.007092366,-0.001612941,0.000544134,-0.003732482
1,1,0.019784704,0.039566821,1.051947179,-0.078902703,-0.003732482,-0.003067197,0.000425612,0.00167295
1,1,-0.069100769,-0.08064452,0.91235187,0.289182152,0.00167295,0.009864017,0.003805247,0.011455858
0,1,-0.142210785,-0.124661671,0.886201846,-0.201596311,0.011455858,0.007000163,0.010948647,0.002000093
1,0,0.057273467,0.167199514,1.233065899,-0.141696185,0.002000093,-0.003048499,-0.007196758,-0.006916721
1,1,0.145337477,0.03532267,0.978800945,0.512813952,-0.006916721,-0.003706449,0.002111338,0.002781284
1,1,0.027750176,0.012943782,1.004042498,-0.064722269,0.002781284,0.016345796,0.002130299,0.016431651
1,1,-0.042960386,-0.059906021,0.929666084,0.10021135,0.016431651,0.015854133,0.0155812,0.013895895
0,1,-0.018382692,0.043402424,1.082542855,0.234417229,0.013895895,0.019727952,0.01506613,0.020218925
1,0,-0.008548133,-0.08739299,0.867315978,0.051199034,0.020218925,-0.002363074,0.005914344,-0.00767014
1,1,-0.122099196,0.012628976,1.101098067,-0.352423482,-0.00767014,0.002346534,0.004054876,0.011035654
1,1,-0.011127548,0.009061393,1.019631177,-0.350932217,0.011035654,0.01806577,0.01027574,0.017124044
1,1,0.187868199,0.082793073,1.029441199,0.222817154,0.017124044,0.018027204,0.012591885,0.004735733
0,1,0.152506849,0.119124881,1.099566703,0.018662613,0.004735733,0.001875213,0.014211773,0.011437591
1,0,-0.045101777,-0.101780425,0.863413272,-0.102913877,0.011437591,-0.002850094,-0.040524176,-0.048717401
1,1,0.035592123,0.056010622,1.069878199,0.084890035,-0.048717401,-0.039951367,-0.018976786,0.010898631
0,1,0.056166997,0.156414465,1.222317374,-0.064377833,0.010898631,0.014997001,0.024926484,0.014426711
1,0,-0.176307067,-0.171584725,0.831097759,-0.246854916,0.014426711,0.000109448,0.003832963,-0.01538293
0,1,-0.112566756,-0.057103927,0.974120539,-0.010662811,-0.01538293,-0.007419729,0.00111647,0.008256738
1,0,0.169017395,0.066801257,1.014376616,0.303897455,0.008256738,-0.000154355,-0.018847303,-0.01882836
0,1,0.052836428,-0.04989575,0.889382506,-0.072154334,-0.01882836,-0.00438877,0.004773921,0.012958089
1,0,-0.008140606,0.060478143,1.108490482,0.001236317,0.012958089,-0.001617048,0.007805606,-0.007351145
1,1,-0.01762156,-0.058302702,0.916227744,-0.050534066,-0.007351145,-0.002751215,0.000875539,0.003512619
0,1,0.015938285,0.004730862,0.997207545,0.073849045,0.003512619,0.029568158,0.003409371,0.026397342
0,0,-0.133643754,-0.110479391,0.905362452,-0.18419607,0.026397342,-0.002225776,0.023717447,-0.001976671
1,0,-0.064519801,0.035164685,1.100400631,-0.142504091,-0.001976671,-0.00270721,-0.00395231,-4.35E-05
0,1,0.197984394,0.136778823,1.102727489,0.270025659,-4.35E-05,0.008100243,0.002170339,0.004461954
1,0,0.085105255,0.030015887,0.996719745,0.072542449,0.004461954,-0.002520411,-0.020518878,-0.022752389
1,1,-0.046023742,-0.060608116,0.929795387,0.134843997,-0.022752389,-0.017493089,0.006878685,0.002483425
1,1,-0.025608757,-0.026478942,0.972933587,-0.08555592,0.002483425,4.40E-05,-0.006898234,0.005994116
1,1,0.016361002,0.051554931,1.075350332,0.123013358,0.005994116,0.003362933,0.010408058,0.002000792
1,1,-0.089883091,-0.024510306,1.017265062,-0.258838202,0.002000792,0.001204846,0.003183094,4.39E-05
0,1,-0.052579515,-0.024814532,0.991059372,0.069217793,4.39E-05,0.004004026,0.002379746,0.004607789
0,0,0.198020692,0.213683935,1.222244672,0.316204574,0.004607789,-0.001002463,-0.007869689,-0.009697499
1,0,-0.004933093,-0.045223653,0.933192,0.00560898,-0.009697499,-0.007853232,0.002149203,-0.001455636
0,1,-0.014847502,0.110650998,1.182340479,-0.16777295,-0.001455636,0.002022823,4.42E-05,0.001391496
1,0,-0.067797331,-0.198720692,0.738963971,0.130761752,0.001391496,-0.003620565,-0.03546162,-0.036724161
1,1,-0.044486527,-0.081999853,0.895475892,-0.161069967,-0.036724161,-0.022044574,-0.00151279,0.014242209
0,1,-0.085651111,-0.010296051,1.037983166,-0.260537629,0.014242209,-0.000810683,0.008424774,0.000406366
1,0,-0.037151169,-0.043468676,0.952965868,-0.041861461,0.000406366,-0.001149399,-0.003596713,-0.009839099
1,1,0.208334237,0.203993026,1.201517537,0.412550438,-0.009839099,0.002008123,-0.000753924,0.011304328
1,1,0.106678219,0.056768037,1.028146279,0.1771223,0.011304328,0.005359274,0.013420824,0.003155072
1,1,0.005370826,-0.05176773,0.912962481,0.328602364,0.003155072,0.00786167,0.004241399,0.009210792
1,1,-0.111966947,-0.109612392,0.891988108,0.07279405,0.009210792,0.008733721,0.005054703,0.010217483
1,1,-0.021786443,0.075161787,1.140769803,0.150622663,0.010217483,0.056134476,0.014394922,0.043299105
0,1,-0.103308933,-0.082540798,0.929510954,-0.111196933,0.043299105,0.109117837,0.040478604,0.109742962
1,0,-0.074134698,-0.073328252,0.927123205,-0.252260229,0.109742962,0.026443483,0.076092251,-0.002569324
0,1,0.182531246,0.216811177,1.235975404,-0.179670936,-0.002569324,-0.007292583,0.023518067,0.016237979
1,0,0.018361341,-0.08489314,0.859878382,0.139215763,0.016237979,0.009358042,-0.000269195,-0.001483317
1,1,0.088897045,0.104167567,1.113840829,-0.081772191,-0.001483317,-0.005888269,0.010982248,0.008687476
1,1,-0.014015462,-0.049495322,0.928532929,-0.003979034,0.008687476,-0.00472748,0.013412221,0.003206443
1,1,0.015447925,0.024803788,1.030956114,-0.172294399,0.003206443,0.066018556,0.007546603,0.060077303
1,1,-0.161947253,-0.09062265,0.955574201,-0.229704566,0.060077303,0.024706127,0.049263103,0.005223763
1,1,-0.034896906,-0.013524142,0.998616471,0.226562553,0.005223763,-0.013061943,0.00919826,0.001150929
0,1,0.165272231,0.130005471,1.110644796,0.072167583,0.001150929,0.005691656,0.010152552,0.019891658
1,0,0.044513069,0.007497166,0.986176759,0.080530445,0.019891658,0.007415236,-0.0155722,-0.013099243
0,1,-0.004687987,-0.053637943,0.916500081,-0.055690526,-0.013099243,-0.011827811,0.014650718,0.00906794
1,0,0.027921177,0.105132445,1.156285746,0.045419195,0.00906794,-0.001284269,-0.002441406,-0.011404562
1,1,-0.033788444,-0.032826425,0.967740167,0.098607884,-0.011404562,-0.005726631,0.002849451,0.004649146
1,1,-0.066594561,-0.064819814,0.936223794,-0.176919583,0.004649146,0.054974996,0.008820402,0.05637767
1,1,-0.011484385,0.059582245,1.101245909,0.494549797,0.05637767,0.120124881,0.049988769,0.103893557
0,1,0.192885042,0.082328473,1.024148231,-0.026202016,0.103893557,0.050461862,0.091679558,0.044836675
1,0,-0.018002498,-0.108470348,0.836077167,-0.145268331,0.044836675,-0.019698548,-0.002668194,-0.027819506
1,1,0.050127821,0.136752137,1.199115651,-0.024157701,-0.027819506,-0.012158658,0.017608827,0.015058529
0,1,0.0334411,0.052847894,1.065083504,0.215856418,0.015058529,0.110832174,0.034266617,0.103285846
1,0,-0.05270467,-0.052021623,0.948396232,-0.007806983,0.103285846,0.002957319,0.019200942,-0.026931688
1,1,-0.072649674,-0.052487852,0.959831824,-0.15656297,-0.026931688,0.006013082,0.025447731,0.010875527
0,1,-0.072323717,-0.046305893,0.969054034,-0.140417712,0.010875527,-0.019684888,0.020364136,0.011062884
0,0,0.142172626,0.149609386,1.153812299,0.31621797,0.011062884,-0.002467588,-0.022193194,-0.047235747
0,0,-0.004692501,-0.039911713,0.94038481,0.076288402,-0.047235747,-0.047091775,-0.129970114,-0.085266845
1,0,-0.050462597,-0.114297061,0.847904826,-0.04817733,-0.085266845,-0.068455896,-0.069635281,-0.094596624
1,1,0.024015345,0.086987714,1.128744773,0.164835363,-0.094596624,-0.06542125,-0.060929338,0.037486109
1,1,-0.015230004,-0.030094347,0.960963619,-0.115092042,0.037486109,0.07310878,0.132301783,0.063422277
0,1,-0.12922041,-0.067708801,0.970211828,-0.241133349,0.063422277,0.018156692,0.031891062,0.000255578
1,0,-0.123579758,-0.076169064,0.95006324,-0.155621041,0.000255578,-0.037311924,-0.045125374,-0.052725715
0,1,0.196754307,0.036925646,0.955347342,0.211380782,-0.052725715,-0.012449378,0.006999367,0.044664816
0,0,-0.020375157,0.055917565,1.104698129,-0.140238646,0.044664816,0.004480559,0.026802993,-0.018377886
1,0,0.054113929,-0.084530054,0.836859384,0.065812397,-0.018377886,-0.022756483,-0.018737239,-0.011171283
1,1,0.035018205,0.085811753,1.122088095,0.048442045,-0.011171283,0.042890299,0.015253613,0.052262628
1,1,-0.112773754,-0.120579931,0.874277567,-0.035094136,0.052262628,0.015993591,0.052404225,0.006007614
0,1,-0.03365387,-0.021400119,0.986791883,0.069487338,0.006007614,0.027584696,0.011909399,0.040161414
1,0,-0.109355123,-0.018730727,1.040599128,-0.192617251,0.040161414,0.001037389,-0.040622363,-0.062527533
0,1,0.2076081,0.17142944,1.151157199,0.496511508,-0.062527533,-0.031415917,-0.002021449,0.033258045
1,0,0.004950912,-0.041077208,0.931866773,-0.209582841,0.033258045,0.000146565,0.02393543,-0.019864149
0,1,-0.001246749,-0.012637712,0.980141375,-0.007352186,-0.019864149,-0.003165345,0.00711244,0.012004371
1,0,0.003991784,-0.028191001,0.95102042,0.387762663,0.012004371,-0.000455728,-0.083472029,-0.053763441
0,1,-0.022486871,0.045796717,1.092361524,-0.19072039,-0.053763441,-0.020840687,0.040931846,0.039045892
0,0,-0.120056383,-0.083609273,0.938632059,-0.174387926,0.039045892,-0.001517086,-0.014789087,-0.021226344
0,0,-0.122957849,-0.119775699,0.882044747,-0.194706416,-0.021226344,-0.019406084,0.020339145,-0.001029771
1,0,0.341194775,0.273209519,1.234537065,0.460586352,-0.001029771,0.013193422,0.008020387,-0.001430857
0,1,0.004333093,-0.042450459,0.928638221,0.040311139,-0.001430857,0.022151899,0.00277627,0.024359429
1,0,-0.011555284,-0.033945672,0.951089643,-0.026164739,0.024359429,-0.009347179,0.010656727,-0.016409963
1,1,0.005505697,0.018260267,1.027119634,-0.069360707,-0.016409963,-0.007641007,-0.002968948,0.008731821
0,1,-0.007414043,-0.008203168,0.991260238,0.597033886,0.008731821,0.006901228,0.010652504,0.007943727
1,0,-0.156834706,-0.073826132,0.982694077,-0.413055486,0.007943727,-0.001301947,-0.000273378,-0.002015401
0,1,-0.061358347,-0.045210182,0.964223873,0.045468875,-0.002015401,0.019914289,0.0077782,0.023374627
1,0,0.303029594,0.204951326,1.149172428,0.097358343,0.023374627,0.002262543,0.006135339,-0.008040645
0,1,-0.003091974,-0.031969246,0.949408922,0.125803287,-0.008040645,-0.010774125,-1.50E-05,0.000371146
0,0,0.023781657,0.00793684,0.997207938,-0.032384154,0.000371146,-0.000666825,-0.007221731,-0.011367684
0,0,-0.043191502,-0.013869806,1.006513692,-0.101565317,-0.011367684,-0.010735628,-0.004406815,-0.001621183
1,0,0.017453563,-0.002364261,0.98453937,0.096914139,-0.001621183,7.49E-05,-0.022040655,-0.021470456
1,1,-0.115661867,-0.087785763,0.931251677,-0.242304524,-0.021470456,-0.016127098,0.005595598,0.006207554
0,1,-0.060808188,-0.000212978,1.039084625,0.006569323,0.006207554,0.011394796,0.005502805,0.009452402
0,0,0.303578226,0.19869011,1.137206774,0.043966897,0.009452402,-0.002665984,0.001226373,-0.00895545
1,0,-0.008518449,0.010201738,1.022780531,0.198522692,-0.00895545,-0.008185456,-0.012983633,-0.006181979
1,1,-0.008709445,-0.089515926,0.857848766,0.088674317,-0.006181979,0.004233094,0.00507252,0.006696566
1,1,-0.003140877,0.073126096,1.130532154,-0.021807706,0.006696566,-0.001334324,0.009630819,0.000289882
0,1,-0.014685157,-0.087603528,0.86400052,-0.130347122,0.000289882,-0.00085025,0.000336309,0.001586261
0,0,-0.137977823,-0.005527248,1.094723346,-0.122131866,0.001586261,0.000319115,-0.001329503,-0.002573591
0,0,-0.036243508,-0.076476821,0.899544075,-0.010629235,-0.002573591,-0.004876344,-0.04595186,-0.044428838
0,0,0.170581626,0.188833146,1.200487576,-0.070879142,-0.044428838,-0.041903919,-0.029768397,-0.029574359
1,0,0.115748126,0.028271437,0.973805071,1.039618421,-0.029574359,-0.021764762,-0.15942604,-0.089813458
1,1,-0.037101052,0.01562329,1.053236584,-0.29641152,-0.089813458,-0.060590266,0.062578666,0.022502804
0,1,-0.041140366,-0.090963859,0.876540945,0.212495168,0.022502804,0.011304529,0.037830835,0.023104412
1,0,-0.015489464,-0.001321884,1.008786075,-0.23733265,0.023104412,-0.007183514,0.009505297,-0.005809932
1,1,-0.142720072,-0.089143864,0.948160622,-0.338089427,-0.005809932,0.018149165,0.002649849,0.023410324
0,1,-0.016635236,-0.014705505,0.986509356,0.236638358,0.023410324,0.015332429,0.029740825,0.007409673
0,0,0.222858004,0.204182522,1.192462861,0.050911097,0.007409673,-0.008920219,0.004226196,-0.003643848
1,0,-0.016553688,-0.068749355,0.897660731,0.127342214,-0.003643848,-0.004382269,-0.005264772,-0.009921777
0,1,0.057649092,0.090334501,1.113378975,-0.023101791,-0.009921777,0.015507026,-0.001267492,0.01390314
0,0,0.039940345,0.032647121,1.027762499,0.038658869,0.01390314,-0.003967592,0.005556604,-0.010743983
0,0,-0.084639412,-0.092516676,0.902145029,-0.146511866,-0.010743983,-0.013188726,-0.007623693,-0.000835436
0,0,-0.078996279,-0.059735426,0.953508552,0.064744762,-0.000835436,-0.00078019,0.003024783,-0.001621077
0,0,-0.067087976,-0.007081052,1.032773793,-0.162278381,-0.001621077,-0.006857453,-0.033960454,-0.023313051
1,0,0.01359817,-0.05791973,0.899173088,0.21004731,-0.023313051,-0.018287472,-0.006385243,-0.007419852
0,1,0.253997122,0.213276437,1.185737142,0.315256149,-0.007419852,0.010637187,0.009371653,0.015955571
1,0,-0.064567604,-0.039292715,0.97878465,-0.267994701,0.015955571,-0.003824224,0.005358564,-0.007826464
1,1,0.006462103,-0.011491174,0.976236839,0.164008173,-0.007826464,-0.003683273,0.00503096,0.001329276
1,1,0.027360661,-0.000578131,0.97973299,0.021159523,0.001329276,-0.00046862,0.000350054,0.002026201
0,1,-0.153887726,-0.04236097,1.040054291,-0.117719297,0.002026201,0.012085641,0.002099591,0.012272078
1,0,-0.111994775,-0.096295254,0.913142897,-0.361579897,0.012272078,0.001887278,0.011279114,-1.72E-05
0,1,0.23508956,0.151703373,1.102953731,0.482356026,-1.72E-05,0.00381882,-0.00129489,0.006957241
0,0,0.046625477,-0.021324884,0.93419046,0.053430314,0.006957241,0.000921219,-0.000587778,-0.005900159
0,0,-0.016278904,0.042136363,1.08498142,0.003791198,-0.005900159,-0.008521953,-0.001798966,-0.005659923
1,0,-0.004767575,-0.026855465,0.958456008,0.016243963,-0.005659923,-0.005604071,-0.00689691,-0.003910102
0,1,-0.030947528,-0.043184028,0.948366422,-0.018765618,-0.003910102,0.00057048,0.002652288,0.004220728
1,0,-0.15729361,-0.079417028,0.975531286,-0.300183871,0.004220728,-0.000691097,-0.014200936,-0.016414141
0,1,-0.086913521,-0.090251355,0.907714193,-0.110845447,-0.016414141,-0.008298899,0.002912878,0.008581427
1,0,0.291095714,0.163500559,1.085269438,0.316381626,0.008581427,0.003085828,0.005756029,-0.002074797
0,1,0.118606902,0.18074441,1.226067558,0.058612162,-0.002074797,0.003545606,-0.000245025,0.006359634
0,0,-0.105721383,-0.143739178,0.83096107,-0.020464537,0.006359634,-0.001645307,-0.000752762,-0.006371528
1,0,0.053718495,0.026228173,1.006540185,0.003443022,-0.006371528,-0.005759389,-0.003398739,-0.001118236
1,1,-0.04889121,-0.016811802,1.00723965,-0.10570506,-0.001118236,0.003716434,0.000773477,0.004303031
1,1,-0.19327359,-0.124664833,0.923907831,-0.179739959,0.004303031,0.042311303,0.005480415,0.042201515
0,1,0.005707888,0.015617989,1.021744146,-0.112954258,0.042201515,0.021330887,0.040861605,0.017614225
1,0,0.242512715,0.229315089,1.22128472,0.476506243,0.017614225,-0.004294649,0.007770934,-0.004746108
1,1,0.019478837,0.024692726,1.027920369,-0.065816248,-0.004746108,0.002295985,0.006278729,0.00831642
1,1,0.080523699,-0.025272746,0.909772129,0.001778863,0.00831642,0.006806728,0.005031363,0.006087682
0,1,-0.094904888,-0.050845548,0.981282326,0.014428208,0.006087682,0.021826042,0.009682997,0.016525968
1,0,-0.02851026,-0.062651345,0.914386027,0.076245688,0.016525968,-0.004373757,0.007192602,-0.005040403
0,1,-0.123400473,-0.082698199,0.946386969,-0.155853768,-0.005040403,-0.002683706,0.004534119,0.000659376
1,0,-0.06687875,0.027899043,1.090631452,0.019339873,0.000659376,0.006695284,-0.040155399,-0.026357661
1,1,0.156648613,0.089683025,1.05176051,0.109940468,-0.026357661,-0.034478918,0.012847858,0.000825341
1,1,0.149710758,0.054088703,0.994537835,0.185168166,0.000825341,0.003493565,0.003465544,0.001006086
0,1,-0.033707678,-0.042989907,0.950327429,-0.042530194,0.001006086,0.001116676,0.001916817,0.002141963
1,0,0.00728214,0.021336455,1.031624722,-0.175523565,0.002141963,-0.001902793,-0.002754276,-0.004948867
0,1,-0.095765093,-0.100072659,0.896848453,0.202239552,-0.004948867,0.000115043,0.000562299,0.001850597
1,0,0.020845174,0.092008086,1.143291611,-0.215551756,0.001850597,-0.002810004,-0.002545455,-0.001715238
0,1,-0.111010583,-0.08363277,0.93398398,0.102308482,-0.001715238,0.004152728,0.001955391,0.005633663
0,0,0.166683194,0.089711363,1.042568494,0.275592053,0.005633663,0.000640026,0.002530431,-0.000279284
0,0,0.092936387,0.088036253,1.08467779,0.0934393,-0.000279284,-0.001672844,-0.011053005,-0.014888337
0,0,-0.020870597,-0.019331636,0.981731171,-0.17679558,-0.014888337,-0.015195821,-0.014346006,-0.006122074
1,0,-0.033396596,-0.071531478,0.902202362,0.245879919,-0.006122074,-0.004237076,0.006261953,-0.00129238
0,1,-0.034771026,-0.035141488,0.964585135,-0.031502715,-0.00129238,0.008694487,-0.001379148,0.011226325
0,0,-0.065133722,-0.028344242,0.998822151,-0.103929559,0.011226325,0.002358334,0.009903158,-0.000614914
1,0,-0.062343638,0.002800956,1.047825367,-0.082884128,-0.000614914,-0.00258475,-0.003302036,-0.003591978
0,1,0.179547336,0.125616735,1.092261829,0.230220822,-0.003591978,0.00890395,0.000819878,0.01273407
0,0,0.041452708,0.013207076,0.994341747,-0.23725565,0.01273407,0.00034577,0.005433511,-0.003378323
1,0,-0.022218986,-0.003216343,1.010076901,0.46501804,-0.003378323,-0.004542836,0.001463277,-0.0020504
1,1,0.032915594,0.030420178,1.028730333,-0.277660436,-0.0020504,0.002033764,0.000348681,0.002551697
1,1,0.033835949,0.012784299,0.998470545,0.340136406,0.002551697,0.004240784,0.001659806,0.005586223
0,1,-0.147495646,-0.116673554,0.905025754,-0.376652012,0.005586223,0.010680425,0.008218996,0.009023075
1,0,-0.099317534,-0.087072081,0.921048634,-0.075338311,0.009023075,-0.00131688,-0.000279403,-0.005929015
0,1,0.34316468,0.370188136,1.387712791,0.402938726,-0.005929015,-0.00271863,0.002285169,0.003359059
1,0,0.022630938,-0.027099274,0.941686069,-0.043124941,0.003359059,-0.000391766,-0.003247712,-0.004850247
1,1,0.008119791,-0.003118213,0.989221585,0.207706097,-0.004850247,0.00066953,0.000378489,0.002477969
1,1,0.028765681,0.094353682,1.13991476,-0.004828072,0.002477969,-0.001909331,0.003586057,3.27E-05
1,1,-0.029735578,-0.090935637,0.870696684,0.033355482,3.27E-05,0.009254263,-0.00047534,0.009150434
0,1,-0.05877052,-0.036931967,0.978324738,0.003719875,0.009150434,0.001927844,0.009347327,0.000178429
1,0,-0.160065743,-0.111874566,0.92051588,0.135144934,0.000178429,-0.00300747,-0.003346872,-0.003211158
1,1,0.05912191,-0.036334157,0.905123926,-0.041618229,-0.003211158,0.001329873,0.000619457,0.00455566
0,1,0.18192703,0.205320993,1.22210923,0.107552518,0.00455566,0.038029218,0.003339741,0.035551165
0,0,-0.114298181,-0.077465095,0.948098389,-0.060365771,0.035551165,-0.001170229,0.029551691,-0.00670973
1,0,-0.016008396,-0.02442682,0.970115013,-0.224063418,-0.00670973,-0.003686636,-0.000394278,-9.45E-05
0,1,0.0436259,0.106103732,1.147191278,-0.031966944,-9.45E-05,0.002273476,-0.002934587,0.005275424
1,0,-0.122123776,-0.12116523,0.879408234,0.686004944,0.005275424,0.001157625,0.006471929,-0.00156649
0,1,-0.059739223,-0.107107703,0.864602785,-0.277863947,-0.00156649,0.001828182,0.001053376,0.003859611
0,0,0.198892236,0.116772097,1.063436473,-0.23324583,0.003859611,-0.000483506,-0.001350672,-0.004548083
0,0,0.060232178,0.088597107,1.109366223,0.329631351,-0.004548083,-0.004743774,-0.00485956,-0.002213779
1,0,-0.208483586,-0.252071777,0.717426021,-0.227643713,-0.002213779,-0.002257761,-0.011836844,-0.01158125
1,1,0.358127012,0.407660861,1.445903445,0.272311297,-0.01158125,-0.01056006,0.001279427,0.000748229
1,1,-0.018584955,0.016899219,1.042631657,0.286623003,0.000748229,0.004224636,0.003226425,0.002433903
0,1,-0.183327995,-0.207109059,0.77665792,-0.57397801,0.002433903,0.035204808,0.00246776,0.035801
0,0,-0.115962493,-0.059167878,0.981597652,0.389497551,0.035801,0.000366659,0.028714365,-0.005316297
1,0,0.184791573,0.113448375,1.06732982,0.989961748,-0.005316297,-0.007269395,-0.003458231,-0.00129382
1,1,0.044277029,0.050123689,1.054319099,-0.168302147,-0.00129382,0.013583779,0.001859053,0.006924738
1,1,-0.057857655,-0.099421939,0.871036708,-0.304649165,0.006924738,0.026818644,0.008721335,0.032884559
1,1,0.46155224,0.503749477,1.536188978,0.61586796,0.032884559,0.015061933,0.032667515,0.018031912
1,1,-0.231356545,-0.228759024,0.773140824,-0.551898732,0.018031912,0.002286197,0.011549195,0.002301462
0,1,-0.08445208,-0.066562956,0.946445186,-0.039370476,0.002301462,0.044210373,0.0093041,0.035997675
1,0,-0.094506049,-0.138591896,0.830397447,-0.107096279,0.035997675,-0.00815327,0.00647028,-0.023173931
1,1,0.162494831,0.288106692,1.384454533,0.345661386,-0.023173931,-0.007617097,-0.014634287,0.001464781
1,1,0.020150717,-0.049182001,0.906163842,0.022287756,0.001464781,0.040130612,0.022416725,0.045743293
0,1,0.088254612,0.049282322,1.021024596,1.589550205,0.045743293,0.009010233,0.031919928,0.01808658
1,0,0.013337407,0.034381227,1.050644209,0.425816013,0.01808658,0.003272904,-0.063782777,-0.074010721
1,1,-0.088070501,-0.095868667,0.898318787,-0.135916742,-0.074010721,-0.051806307,0.013610794,0.0218615
1,1,-0.039622162,0.034012152,1.089728806,-0.014816808,0.0218615,0.000169899,0.020149363,0.002305919
0,1,-0.052175556,-0.022877238,0.996660359,-0.069756971,0.002305919,0.01152289,0.004593345,0.011474665
1,0,0.214783025,0.139875597,1.09237117,-0.171946382,0.011474665,-0.003246753,0.000471523,-0.011541054
1,1,0.079403969,0.072468445,1.067577227,-0.217588225,-0.011541054,0.002569359,0.002585013,0.007286725
0,1,-0.087701817,-0.101207716,0.88916185,-0.229601372,0.007286725,0.034884535,0.008247863,0.016978072
1,0,0.004735371,0.008278128,1.010870036,-0.346889685,0.016978072,-0.02236867,0.00028257,-0.010427211
0,1,-0.061741361,-0.080776707,0.905381398,-0.207000723,-0.010427211,-0.005785868,0.007175243,0.004049491
0,0,-0.101064728,-0.009375512,1.059719074,-0.319242289,0.004049491,-0.000710039,-0.013841558,-0.018156191
1,0,-0.040321383,-0.047842561,0.947349606,0.178201374,-0.018156191,-0.019226482,-0.024431172,-0.001492431
1,1,0.231492736,0.192758537,1.16767588,0.382247368,-0.001492431,0.00482982,0.018221043,0.005537367
1,1,0.036398453,0.038692392,1.040259035,0.137231022,0.005537367,0.01251131,0.009792132,0.007885163
0,1,0.033661254,-0.016867832,0.948751429,0.111893636,0.007885163,0.039611287,0.005897698,0.042291702
1,0,-0.042544748,-0.01282055,1.009214279,-0.180107076,0.042291702,0.010019071,0.036489458,-0.008974895
1,1,-0.005532329,0.027234563,1.050279202,0.001139241,-0.008974895,-0.001196745,-0.004664065,0.019404142
0,1,-0.094826493,-0.064733339,0.955306224,-0.302966108,0.019404142,0.004539766,0.011134184,0.001267207
1,0,-0.024699712,-0.009193084,1.000591157,0.037723834,0.001267207,-0.001046982,-0.036480078,-0.029335358
1,1,0.173249422,0.117120216,1.082599453,0.343189633,-0.029335358,-0.020072702,0.020865761,0.011130783
